dataset,embedding,classifier,task,task_group,mode,metric,mean,ci_low,ci_high,fold_sd,draw_sd,delta_vs_per_radiograph_pp,n_radiographs,n_patients
chexpert,biomedclip,mlp,gender,demographic,per_radiograph,f1,0.8143212240719174,0.8129559273447315,0.8156865207991033,0.0019085532211359482,,0.0,43428,11454
chexpert,biomedclip,mlp,gender,demographic,per_radiograph,roc,0.9006380146812198,0.9000955662433247,0.901180463119115,0.000758290628571925,,0.0,43428,11454
chexpert,biomedclip,mlp,gender,demographic,one_per_patient,accuracy,0.8258588702636633,0.8241732081962048,0.8275445323311219,0.0023563930862310714,0.0018339323973224101,0.20240171734910994,43428,11454
chexpert,biomedclip,mlp,gender,demographic,one_per_patient,precision,0.827993155837191,0.8267090044608749,0.8292773072135071,0.0017951198423700918,0.0018856301262208147,0.8206532917441778,43428,11454
chexpert,biomedclip,mlp,gender,demographic,one_per_patient,recall,0.8191331258437244,0.8169340198810904,0.8213322318063585,0.003074138159882203,0.001892991659699559,0.8475746000268902,43428,11454
chexpert,biomedclip,mlp,gender,demographic,one_per_patient,f1,0.8218150055514591,0.8198631186411741,0.8237668924617442,0.0027285497545987978,0.0018939279057016598,0.7493781479541717,43428,11454
chexpert,biomedclip,mlp,gender,demographic,one_per_patient,roc,0.9078424364295554,0.907219998566899,0.9084648742922118,0.0008701081340599347,0.0014988788971993293,0.7204421748335577,43428,11454
chexpert,biomedclip,mlp,gender,demographic,patient_balanced,accuracy,0.8258364962345194,0.824174063157091,0.8274989293119478,0.0023239211972541276,,0.20016431443471427,43428,11454
chexpert,biomedclip,mlp,gender,demographic,patient_balanced,precision,0.827965305621238,0.8267017474177999,0.8292288638246762,0.0017663325717006456,,0.8178682701488804,43428,11454
chexpert,biomedclip,mlp,gender,demographic,patient_balanced,recall,0.8191100921920228,0.8169344372853798,0.8212857470986658,0.0030413558440973015,,0.845271234856726,43428,11454
chexpert,biomedclip,mlp,gender,demographic,patient_balanced,f1,0.8217929016811303,0.8198646920002671,0.8237211113619934,0.0026954512701589,,0.7471677609212857,43428,11454
chexpert,biomedclip,mlp,gender,demographic,patient_balanced,roc,0.9077673326151535,0.907135785308583,0.9083988799217241,0.000882842258575814,,0.7129317933933677,43428,11454
chexpert,biomedclip,logistic_regression,age_decile,demographic,per_radiograph,accuracy,0.5234825458229715,0.5228808237241878,0.5240842679217552,0.0008411494929966483,,0.0,43428,11454
chexpert,biomedclip,logistic_regression,age_decile,demographic,per_radiograph,precision,0.5574211819431786,0.5565200624474912,0.558322301438866,0.00125967819440057,,0.0,43428,11454
chexpert,biomedclip,logistic_regression,age_decile,demographic,per_radiograph,recall,0.46967999465396887,0.4690047968282231,0.47035519247971463,0.0009438614768286979,,0.0,43428,11454
chexpert,biomedclip,logistic_regression,age_decile,demographic,per_radiograph,f1,0.49191460592198766,0.4912182086389018,0.4926110032050735,0.0009734962747353255,,0.0,43428,11454
chexpert,biomedclip,logistic_regression,age_decile,demographic,per_radiograph,roc,0.7770952036364254,0.7767196083653362,0.7774707989075146,0.000525045984661657,,0.0,43428,11454
chexpert,biomedclip,logistic_regression,age_decile,demographic,one_per_patient,accuracy,0.5361672341540074,0.5355316081681308,0.5368028601398839,0.0008885438590940841,0.0025925720863316233,1.2684688331035865,43428,11454
chexpert,biomedclip,logistic_regression,age_decile,demographic,one_per_patient,precision,0.5811647966490031,0.5803606199654875,0.5819689733325187,0.0011241614874809805,0.0032999040573779012,2.3743614705824534,43428,11454
chexpert,biomedclip,logistic_regression,age_decile,demographic,one_per_patient,recall,0.49803422164541467,0.49743737407104066,0.49863106921978867,0.0008343353777362594,0.0027876359561271337,2.83542269914458,43428,11454
chexpert,biomedclip,logistic_regression,age_decile,demographic,one_per_patient,f1,0.5189733874615426,0.5184222147379919,0.5195245601850934,0.0007704863389684037,0.002975054162834736,2.705878153955499,43428,11454
chexpert,biomedclip,logistic_regression,age_decile,demographic,one_per_patient,roc,0.7976314072775709,0.7973341208136248,0.797928693741517,0.0004155778206060706,0.0013978974272952644,2.05362036411455,43428,11454
chexpert,biomedclip,logistic_regression,age_decile,demographic,patient_balanced,accuracy,0.5360826266626517,0.5354588884085029,0.5367063649168006,0.0008719259560192949,,1.2600080839680228,43428,11454
chexpert,biomedclip,logistic_regression,age_decile,demographic,patient_balanced,precision,0.5810602508544982,0.5802878917232313,0.5818326099857651,0.001079683616389909,,2.3639068911319616,43428,11454
chexpert,biomedclip,logistic_regression,age_decile,demographic,patient_balanced,recall,0.49786592797500634,0.4972642076688404,0.4984676482811723,0.0008411469870897737,,2.818593332103747,43428,11454
chexpert,biomedclip,logistic_regression,age_decile,demographic,patient_balanced,f1,0.5188090916779285,0.5182540045675805,0.5193641787882766,0.0007759582743961148,,2.689448575594089,43428,11454
chexpert,biomedclip,logistic_regression,age_decile,demographic,patient_balanced,roc,0.7976594124585669,0.7973621039222764,0.7979567209948574,0.00041560867561598604,,2.0564208822141494,43428,11454
chexpert,biomedclip,random_forest,age_decile,demographic,per_radiograph,accuracy,0.42734180712904124,0.426715851967355,0.42796776229072747,0.0008750249790647018,,0.0,43428,11454
chexpert,biomedclip,random_forest,age_decile,demographic,per_radiograph,precision,0.42259148785526823,0.36627593325892405,0.4789070424516124,0.0787237169655032,,0.0,43428,11454
chexpert,biomedclip,random_forest,age_decile,demographic,per_radiograph,recall,0.29719170322959537,0.2965443487596325,0.29783905769955826,0.0009049391493166361,,0.0,43428,11454
chexpert,biomedclip,random_forest,age_decile,demographic,per_radiograph,f1,0.24365659398980374,0.2425283261701231,0.2447848618094844,0.0015772096560972108,,0.0,43428,11454
chexpert,biomedclip,random_forest,age_decile,demographic,per_radiograph,roc,0.6953701835805692,0.6950823935005168,0.6956579736606217,0.0004023027912965378,,0.0,43428,11454
chexpert,biomedclip,random_forest,age_decile,demographic,one_per_patient,accuracy,0.43046752226296486,0.4296274154723065,0.43130762905362324,0.0011743883138972064,0.001677494560910245,0.31257151339236233,43428,11454
chexpert,biomedclip,random_forest,age_decile,demographic,one_per_patient,precision,0.42152238414953896,0.3915518580180847,0.45149291028099325,0.0418959066174763,0.013534814366143658,-0.10691037057292685,43428,11454
chexpert,biomedclip,random_forest,age_decile,demographic,one_per_patient,recall,0.31882197237004706,0.3179142504938707,0.31972969424622344,0.0012689076859085894,0.0014610894044896653,2.163026914045169,43428,11454
chexpert,biomedclip,random_forest,age_decile,demographic,one_per_patient,f1,0.27042985243057127,0.2690464204196644,0.2718132844414781,0.0019339045996843837,0.001930866203796827,2.6773258440767527,43428,11454
chexpert,biomedclip,random_forest,age_decile,demographic,one_per_patient,roc,0.72111536447629,0.720839059511685,0.721391669440895,0.00038624770697254777,0.0015366639352732002,2.5745180895720754,43428,11454
chexpert,biomedclip,random_forest,age_decile,demographic,patient_balanced,accuracy,0.4305312022170832,0.42971321415061164,0.43134919028355473,0.00114346846954862,,0.31893950880419464,43428,11454
chexpert,biomedclip,random_forest,age_decile,demographic,patient_balanced,precision,0.4330396551927711,0.37657303614137916,0.48950627424416304,0.07893489051227855,,1.0448167337502867,43428,11454
chexpert,biomedclip,random_forest,age_decile,demographic,patient_balanced,recall,0.31890394879581996,0.3180119164361585,0.3197959811554814,0.0012469752541621082,,2.171224556622459,43428,11454
chexpert,biomedclip,random_forest,age_decile,demographic,patient_balanced,f1,0.27045371326970064,0.26908264806589105,0.2718247784735102,0.0019166169954217705,,2.6797119279896893,43428,11454
chexpert,biomedclip,random_forest,age_decile,demographic,patient_balanced,roc,0.7211607058321784,0.7208928437997614,0.7214285678645954,0.0003744453016035868,,2.579052225160916,43428,11454
chexpert,biomedclip,xgboost,age_decile,demographic,per_radiograph,accuracy,0.47561711338307083,0.47452968280597835,0.4767045439601633,0.0015201231273361216,,0.0,43428,11454
chexpert,biomedclip,xgboost,age_decile,demographic,per_radiograph,precision,0.4948319014444459,0.4932071745723762,0.4964566283165156,0.002271211556733298,,0.0,43428,11454
chexpert,biomedclip,xgboost,age_decile,demographic,per_radiograph,recall,0.4174596234701136,0.41620541713761455,0.4187138298026127,0.0017532595575718154,,0.0,43428,11454
chexpert,biomedclip,xgboost,age_decile,demographic,per_radiograph,f1,0.43400632414909157,0.4326391262491548,0.43537352204902835,0.0019112108773841068,,0.0,43428,11454
chexpert,biomedclip,xgboost,age_decile,demographic,per_radiograph,roc,0.7312695587647297,0.7306655708185135,0.7318735467109458,0.0008443169292979408,,0.0,43428,11454
chexpert,biomedclip,xgboost,age_decile,demographic,one_per_patient,accuracy,0.4865318229439497,0.48519964892458456,0.48786399696331484,0.0018622508683614686,0.0019119816654848691,1.0914709560878866,43428,11454
chexpert,biomedclip,xgboost,age_decile,demographic,one_per_patient,precision,0.5202314297948061,0.5183806162350916,0.5220822433545206,0.002587258953147872,0.0022953898866807307,2.539952835036019,43428,11454
chexpert,biomedclip,xgboost,age_decile,demographic,one_per_patient,recall,0.44533715437622884,0.44394345148271264,0.44673085726974504,0.0019482623035429164,0.0019879182309688543,2.787753090611522,43428,11454
chexpert,biomedclip,xgboost,age_decile,demographic,one_per_patient,f1,0.4619617651758004,0.46051425016177044,0.46340928018983035,0.0020234864609716147,0.0020884637513211217,2.795544102670883,43428,11454
chexpert,biomedclip,xgboost,age_decile,demographic,one_per_patient,roc,0.754285950592924,0.753434518393112,0.755137382792736,0.0011902201442169273,0.0014225856727603508,2.301639182819437,43428,11454
chexpert,biomedclip,xgboost,age_decile,demographic,patient_balanced,accuracy,0.4866494033559651,0.48537427737810307,0.4879245293338272,0.001782503205306099,,1.1032289972894294,43428,11454
chexpert,biomedclip,xgboost,age_decile,demographic,patient_balanced,precision,0.5202721954282834,0.5184292942602493,0.5221150965963175,0.002576198192268691,,2.5440293983837514,43428,11454
chexpert,biomedclip,xgboost,age_decile,demographic,patient_balanced,recall,0.4454454827700304,0.4440886338254038,0.44680233171465694,0.0018967440354153195,,2.7985859299916758,43428,11454
chexpert,biomedclip,xgboost,age_decile,demographic,patient_balanced,f1,0.46205607602338716,0.4606375982500087,0.4634745537967656,0.0019828951974940126,,2.804975187429559,43428,11454
chexpert,biomedclip,xgboost,age_decile,demographic,patient_balanced,roc,0.7543195700715987,0.7534664251447013,0.755172714998496,0.0011926143715893683,,2.305001130686901,43428,11454
chexpert,biomedclip,mlp,age_decile,demographic,per_radiograph,accuracy,0.5024845721654232,0.5018068503052013,0.503162294025645,0.000947389833729915,,0.0,43428,11454
chexpert,biomedclip,mlp,age_decile,demographic,per_radiograph,precision,0.5378146803021789,0.534074260385892,0.5415551002184659,0.005228746496993888,,0.0,43428,11454
chexpert,biomedclip,mlp,age_decile,demographic,per_radiograph,recall,0.4469889726647035,0.44263780673705977,0.45134013859234723,0.006082510549936076,,0.0,43428,11454
chexpert,biomedclip,mlp,age_decile,demographic,per_radiograph,f1,0.46578925008067057,0.46250810043046847,0.46907039973087267,0.004586730934915453,,0.0,43428,11454
chexpert,biomedclip,mlp,age_decile,demographic,per_radiograph,roc,0.7589044114283017,0.7587364679018646,0.7590723549547388,0.00023476886157279954,,0.0,43428,11454
chexpert,biomedclip,mlp,age_decile,demographic,one_per_patient,accuracy,0.5146573249519818,0.5135528859510967,0.5157617639528669,0.0015438992643247993,0.002386553186424911,1.2172752786558605,43428,11454
chexpert,biomedclip,mlp,age_decile,demographic,one_per_patient,precision,0.5592163694184934,0.5554159756520891,0.5630167631848977,0.005312584158467983,0.0028848285659186772,2.140168911631446,43428,11454
chexpert,biomedclip,mlp,age_decile,demographic,one_per_patient,recall,0.47692971010775365,0.4722954625894594,0.48156395762604787,0.006478231326908816,0.002490230771509896,2.9940737443050147,43428,11454
chexpert,biomedclip,mlp,age_decile,demographic,one_per_patient,f1,0.4937436938361994,0.49036496330206775,0.4971224243703311,0.004723139604647545,0.0026481138659370553,2.7954443755528855,43428,11454
chexpert,biomedclip,mlp,age_decile,demographic,one_per_patient,roc,0.7798941910194008,0.7796104416796892,0.7801779403591125,0.0003966542257946515,0.0014130978002058097,2.0989779591099156,43428,11454
chexpert,biomedclip,mlp,age_decile,demographic,patient_balanced,accuracy,0.5147028462135195,0.5136041661706372,0.5158015262564017,0.0015358487961534804,,1.2218274048096278,43428,11454
chexpert,biomedclip,mlp,age_decile,demographic,patient_balanced,precision,0.5591925905314895,0.5554027065315759,0.5629824745314032,0.005297892517969769,,2.137791022931057,43428,11454
chexpert,biomedclip,mlp,age_decile,demographic,patient_balanced,recall,0.4769535284834855,0.4723072327131807,0.4815998242537903,0.006495073621866342,,2.996455581878199,43428,11454
chexpert,biomedclip,mlp,age_decile,demographic,patient_balanced,f1,0.4937498342274438,0.4903771346217405,0.4971225338331471,0.004714708948037042,,2.7960584146773213,43428,11454
chexpert,biomedclip,mlp,age_decile,demographic,patient_balanced,roc,0.7799190638902872,0.7796391480936417,0.7801989796869327,0.00039129530211046067,,2.101465246198553,43428,11454
chexpert,biomedclip,logistic_regression,race-bin,demographic,per_radiograph,accuracy,0.6369508151423044,0.6365421137004307,0.6373595165841782,0.0005713252202536494,,0.0,43428,11454
chexpert,biomedclip,logistic_regression,race-bin,demographic,per_radiograph,precision,0.6324515376631075,0.6319953820495264,0.6329076932766885,0.0006376615781052754,,0.0,43428,11454
chexpert,biomedclip,logistic_regression,race-bin,demographic,per_radiograph,recall,0.6255711394164465,0.625130373647068,0.626011905185825,0.0006161480593655808,,0.0,43428,11454
chexpert,biomedclip,logistic_regression,race-bin,demographic,per_radiograph,f1,0.6254321688905747,0.6249466217260319,0.6259177160551176,0.0006787481332440788,,0.0,43428,11454
chexpert,biomedclip,logistic_regression,race-bin,demographic,per_radiograph,roc,0.6804988826986251,0.6798951758103786,0.6811025895868716,0.000843924037348054,,0.0,43428,11454
chexpert,biomedclip,logistic_regression,race-bin,demographic,one_per_patient,accuracy,0.63878793434608,0.6381838031936684,0.6393920654984917,0.000844517117755401,0.002292565502547847,0.18371192037756057,43428,11454
chexpert,biomedclip,logistic_regression,race-bin,demographic,one_per_patient,precision,0.6358212624613508,0.6351903099156392,0.6364522150070625,0.0008820108402251524,0.0024007276898332904,0.33697247982433787,43428,11454
chexpert,biomedclip,logistic_regression,race-bin,demographic,one_per_patient,recall,0.6303608396349591,0.6297134764286325,0.6310082028412858,0.0009049513619111098,0.002337273947202803,0.478970021851266,43428,11454
chexpert,biomedclip,logistic_regression,race-bin,demographic,one_per_patient,f1,0.6302412801928151,0.6295617383463917,0.6309208220392385,0.000949933999007811,0.0023856777239389974,0.48091113022403764,43428,11454
chexpert,biomedclip,logistic_regression,race-bin,demographic,one_per_patient,roc,0.6842465586500304,0.6837477744437872,0.6847453428562735,0.0006972522415981872,0.0023627221918037797,0.3747675951405238,43428,11454
chexpert,biomedclip,logistic_regression,race-bin,demographic,patient_balanced,accuracy,0.6388895149063097,0.638276451363104,0.6395025784495155,0.0008570037390758867,,0.19386997640052916,43428,11454
chexpert,biomedclip,logistic_regression,race-bin,demographic,patient_balanced,precision,0.6359267237432489,0.6352862440506113,0.6365672034358865,0.0008953288732883595,,0.34751860801414125,43428,11454
chexpert,biomedclip,logistic_regression,race-bin,demographic,patient_balanced,recall,0.6304589296158551,0.6298036985974729,0.6311141606342374,0.000915949804771971,,0.4887790199408659,43428,11454
chexpert,biomedclip,logistic_regression,race-bin,demographic,patient_balanced,f1,0.6303420736386214,0.6296549313620347,0.6310292159152081,0.0009605586677567458,,0.4909904748046645,43428,11454
chexpert,biomedclip,logistic_regression,race-bin,demographic,patient_balanced,roc,0.6843599018963602,0.6838691896438371,0.6848506141488833,0.0006859684283681144,,0.38610191977350716,43428,11454
chexpert,biomedclip,random_forest,race-bin,demographic,per_radiograph,accuracy,0.5981555678364188,0.5973366523017409,0.5989744833710966,0.0011447649807006844,,0.0,43428,11454
chexpert,biomedclip,random_forest,race-bin,demographic,per_radiograph,precision,0.5988386547829068,0.5974806401965108,0.6001966693693027,0.0018983734902505436,,0.0,43428,11454
chexpert,biomedclip,random_forest,race-bin,demographic,per_radiograph,recall,0.571895835072173,0.5709954932743578,0.5727961768699882,0.001258591047738915,,0.0,43428,11454
chexpert,biomedclip,random_forest,race-bin,demographic,per_radiograph,f1,0.5536836906551251,0.552132287403686,0.5552350939065642,0.002168712202890701,,0.0,43428,11454
chexpert,biomedclip,random_forest,race-bin,demographic,per_radiograph,roc,0.6282885715693702,0.6275791570260117,0.6289979861127287,0.000991693149838695,,0.0,43428,11454
chexpert,biomedclip,random_forest,race-bin,demographic,one_per_patient,accuracy,0.5982188318491357,0.5971992065338289,0.5992384571644426,0.001425337907234107,0.0019992653404424018,0.006326401271694593,43428,11454
chexpert,biomedclip,random_forest,race-bin,demographic,one_per_patient,precision,0.6071028977681475,0.6055501882007459,0.6086556073355491,0.0021705383066882053,0.002849926018317084,0.8264242985240755,43428,11454
chexpert,biomedclip,random_forest,race-bin,demographic,one_per_patient,recall,0.5748730173102102,0.5737557132987556,0.5759903213216648,0.0015618833090189747,0.002043229800240192,0.29771822380372237,43428,11454
chexpert,biomedclip,random_forest,race-bin,demographic,one_per_patient,f1,0.5524293246669624,0.5507197869907752,0.5541388623431496,0.0023897688858197097,0.002380083984625945,-0.12543659881627534,43428,11454
chexpert,biomedclip,random_forest,race-bin,demographic,one_per_patient,roc,0.6381297008764402,0.6376448821784323,0.638614519574448,0.0006777298072463676,0.0025742818861227918,0.9841129307069929,43428,11454
chexpert,biomedclip,random_forest,race-bin,demographic,patient_balanced,accuracy,0.5981801026623497,0.597155874935121,0.5992043303895783,0.0014317716354657337,,0.002453482593089973,43428,11454
chexpert,biomedclip,random_forest,race-bin,demographic,patient_balanced,precision,0.6070130410935647,0.6054680353703331,0.6085580468167963,0.002159769075126202,,0.8174386310657922,43428,11454
chexpert,biomedclip,random_forest,race-bin,demographic,patient_balanced,recall,0.5748464198576849,0.5737220417962654,0.5759707979191044,0.0015717721489891042,,0.29505847855119116,43428,11454
chexpert,biomedclip,random_forest,race-bin,demographic,patient_balanced,f1,0.5524351669818828,0.5507192463938607,0.5541510875699048,0.002398691581304274,,-0.12485236732423521,43428,11454
chexpert,biomedclip,random_forest,race-bin,demographic,patient_balanced,roc,0.6381056227075056,0.6376166365659113,0.6385946088490999,0.0006835554916726196,,0.9817051138135358,43428,11454
chexpert,biomedclip,xgboost,race-bin,demographic,per_radiograph,accuracy,0.6066869300911855,0.6055404593345828,0.6078334008477881,0.0016026556072995313,,0.0,43428,11454
chexpert,biomedclip,xgboost,race-bin,demographic,per_radiograph,precision,0.600187262633211,0.5989603429250968,0.6014141823413252,0.0017151154868897504,,0.0,43428,11454
chexpert,biomedclip,xgboost,race-bin,demographic,per_radiograph,recall,0.5947843677798372,0.5935572470813267,0.5960114884783477,0.0017153964520900233,,0.0,43428,11454
chexpert,biomedclip,xgboost,race-bin,demographic,per_radiograph,f1,0.5939161207750616,0.5926222857015051,0.5952099558486181,0.0018086567176827167,,0.0,43428,11454
chexpert,biomedclip,xgboost,race-bin,demographic,per_radiograph,roc,0.6366735393174355,0.6355131246937279,0.6378339539411432,0.0016221477894372708,,0.0,43428,11454
chexpert,biomedclip,xgboost,race-bin,demographic,one_per_patient,accuracy,0.609316745241837,0.6077723730302567,0.6108611174534173,0.0021588834869030733,0.0016404927453816255,0.26298151506515266,43428,11454
chexpert,biomedclip,xgboost,race-bin,demographic,one_per_patient,precision,0.6049703665069479,0.6033444181487189,0.606596314865177,0.0022729190766427837,0.0017375750518191235,0.4783103873736927,43428,11454
chexpert,biomedclip,xgboost,race-bin,demographic,one_per_patient,recall,0.5998434086081794,0.5981985085515461,0.6014883086648127,0.0022994117242227225,0.0016623063080626948,0.5059040828342187,43428,11454
chexpert,biomedclip,xgboost,race-bin,demographic,one_per_patient,f1,0.5988536642810685,0.597126869284951,0.600580459277186,0.0024138929556173703,0.001702833226901819,0.4937543506006836,43428,11454
chexpert,biomedclip,xgboost,race-bin,demographic,one_per_patient,roc,0.6412340136794491,0.6396922428655172,0.642775784493381,0.0021552469837441916,0.002113358585166684,0.4560474362013567,43428,11454
chexpert,biomedclip,xgboost,race-bin,demographic,patient_balanced,accuracy,0.6093947584857593,0.6078901322357896,0.610899384735729,0.002103322463757983,,0.27078283945738413,43428,11454
chexpert,biomedclip,xgboost,race-bin,demographic,patient_balanced,precision,0.605050647832063,0.603466714623925,0.606634581040201,0.002214185946733213,,0.48633851988519883,43428,11454
chexpert,biomedclip,xgboost,race-bin,demographic,patient_balanced,recall,0.5999206937797068,0.59831686078983,0.6015245267695836,0.0022420039234274745,,0.5136325999869573,43428,11454
chexpert,biomedclip,xgboost,race-bin,demographic,patient_balanced,f1,0.5989344813051202,0.5972499527567463,0.600619009853494,0.0023548085358126537,,0.5018360530058552,43428,11454
chexpert,biomedclip,xgboost,race-bin,demographic,patient_balanced,roc,0.6413472740383012,0.6398338920714615,0.6428606560051409,0.0021155621119624967,,0.467373472086563,43428,11454
chexpert,biomedclip,mlp,race-bin,demographic,per_radiograph,accuracy,0.6239430781983972,0.6231026095037315,0.6247835468930629,0.0011748942208148361,,0.0,43428,11454
chexpert,biomedclip,mlp,race-bin,demographic,per_radiograph,precision,0.6217142288076781,0.6204809880889123,0.622947469526444,0.0017239516504869174,,0.0,43428,11454
chexpert,biomedclip,mlp,race-bin,demographic,per_radiograph,recall,0.606507108717169,0.6042553037031035,0.6087589137312344,0.0031478063540244794,,0.0,43428,11454
chexpert,biomedclip,mlp,race-bin,demographic,per_radiograph,f1,0.6021777721587898,0.598261656468978,0.6060938878486015,0.005474352252741912,,0.0,43428,11454
chexpert,biomedclip,mlp,race-bin,demographic,per_radiograph,roc,0.6632719581268149,0.6627145821403011,0.6638293341133288,0.0007791579026469412,,0.0,43428,11454
chexpert,biomedclip,mlp,race-bin,demographic,one_per_patient,accuracy,0.626850925440894,0.625576554149333,0.6281252967324551,0.0017814482266029414,0.0020838917858581924,0.29078472424968194,43428,11454
chexpert,biomedclip,mlp,race-bin,demographic,one_per_patient,precision,0.6274816641262334,0.6260566974446359,0.6289066308078309,0.00199196606570645,0.0023653941080225525,0.5767435318555281,43428,11454
chexpert,biomedclip,mlp,race-bin,demographic,one_per_patient,recall,0.6127185157395039,0.6101962002229796,0.6152408312560281,0.00352595396145573,0.002121159484558163,0.6211407022334914,43428,11454
chexpert,biomedclip,mlp,race-bin,demographic,one_per_patient,f1,0.6082413551661638,0.603986679488529,0.6124960308437987,0.005947626481296784,0.0022442856755174588,0.6063583007374085,43428,11454
chexpert,biomedclip,mlp,race-bin,demographic,one_per_patient,roc,0.668215190406231,0.6674654381574396,0.6689649426550224,0.0010480813738081194,0.0024529830035118156,0.49432322794160655,43428,11454
chexpert,biomedclip,mlp,race-bin,demographic,patient_balanced,accuracy,0.6268189848239205,0.6255974082816075,0.6280405613662335,0.001707646256137469,,0.28759066255232835,43428,11454
chexpert,biomedclip,mlp,race-bin,demographic,patient_balanced,precision,0.6274289682695668,0.6259706968231823,0.6288872397159514,0.0020385229165709793,,0.5714739461888718,43428,11454
chexpert,biomedclip,mlp,race-bin,demographic,patient_balanced,recall,0.6126999433927247,0.6102425095770374,0.615157377208412,0.0034352555977525023,,0.6192834675555758,43428,11454
chexpert,biomedclip,mlp,race-bin,demographic,patient_balanced,f1,0.6082398490013887,0.6040561930491571,0.6124235049536203,0.005848347750905411,,0.6062076842598962,43428,11454
chexpert,biomedclip,mlp,race-bin,demographic,patient_balanced,roc,0.6681918945224733,0.6674601301303853,0.6689236589145613,0.0010229360840194992,,0.4919936395658353,43428,11454
chexpert,biomedclip,logistic_regression,race-cls,demographic,per_radiograph,accuracy,0.5797273648337478,0.5794012124199752,0.5800535172475203,0.0004559296360211693,,0.0,43428,11454
chexpert,biomedclip,logistic_regression,race-cls,demographic,per_radiograph,precision,0.45710415369199564,0.45370642590460536,0.4605018814793859,0.004749695933522848,,0.0,43428,11454
chexpert,biomedclip,logistic_regression,race-cls,demographic,per_radiograph,recall,0.3098993288106152,0.3092738722896884,0.31052478533154204,0.0008743279273479313,,0.0,43428,11454
chexpert,biomedclip,logistic_regression,race-cls,demographic,per_radiograph,f1,0.2976721258625705,0.2965273888783512,0.2988168628467899,0.0016002319606292041,,0.0,43428,11454
chexpert,biomedclip,logistic_regression,race-cls,demographic,per_radiograph,roc,0.6963141597562671,0.6958497470055987,0.6967785725069355,0.0006492042598327298,,0.0,43428,11454
chexpert,biomedclip,logistic_regression,race-cls,demographic,one_per_patient,accuracy,0.5744819277108434,0.5741751251754361,0.5747887302462507,0.0004288803712369914,0.0016323285806119755,-0.5245437122904373,43428,11454
chexpert,biomedclip,logistic_regression,race-cls,demographic,one_per_patient,precision,0.4539875775432017,0.44951915159401057,0.4584560034923928,0.00624642875714959,0.009886419870938593,-0.3116576148793959,43428,11454
chexpert,biomedclip,logistic_regression,race-cls,demographic,one_per_patient,recall,0.3140269545542115,0.3130584930792806,0.3149954160291424,0.0013538157901654033,0.0018173377908039844,0.4127625743596264,43428,11454
chexpert,biomedclip,logistic_regression,race-cls,demographic,one_per_patient,f1,0.3036837534392757,0.3019504836881962,0.30541702319035524,0.0024229440389406777,0.002875876380585975,0.6011627576705203,43428,11454
chexpert,biomedclip,logistic_regression,race-cls,demographic,one_per_patient,roc,0.7025772256488261,0.702190521033712,0.7029639302639401,0.0005405757767582534,0.0020378689866590496,0.6263065892558983,43428,11454
chexpert,biomedclip,logistic_regression,race-cls,demographic,patient_balanced,accuracy,0.5744412081522351,0.5741328892417293,0.5747495270627409,0.0004310001174585422,,-0.5286156681512666,43428,11454
chexpert,biomedclip,logistic_regression,race-cls,demographic,patient_balanced,precision,0.45376894662298517,0.44928349628191644,0.4582543969640539,0.006270227215981921,,-0.33352070690104707,43428,11454
chexpert,biomedclip,logistic_regression,race-cls,demographic,patient_balanced,recall,0.3140048281617339,0.3130192185023182,0.31499043782114966,0.00137778729913012,,0.4105499351118702,43428,11454
chexpert,biomedclip,logistic_regression,race-cls,demographic,patient_balanced,f1,0.30365925056702325,0.3018987721580079,0.3054197289760386,0.0024609791200422304,,0.5987124704452729,43428,11454
chexpert,biomedclip,logistic_regression,race-cls,demographic,patient_balanced,roc,0.7026427749046251,0.7022470384449565,0.7030385113642937,0.000553201424849386,,0.632861514835803,43428,11454
chexpert,biomedclip,random_forest,race-cls,demographic,per_radiograph,accuracy,0.5530095790734089,0.5527588675447321,0.5532602906020856,0.0003504705505433774,,0.0,43428,11454
chexpert,biomedclip,random_forest,race-cls,demographic,per_radiograph,precision,0.27503234053476244,0.2721995207895871,0.2778651602799378,0.003960008943034521,,0.0,43428,11454
chexpert,biomedclip,random_forest,race-cls,demographic,per_radiograph,recall,0.25246261452239455,0.252196200425899,0.2527290286188901,0.00037242122675458067,,0.0,43428,11454
chexpert,biomedclip,random_forest,race-cls,demographic,per_radiograph,f1,0.1840406530812621,0.18339163302974504,0.18468967313277918,0.0009072674717809143,,0.0,43428,11454
chexpert,biomedclip,random_forest,race-cls,demographic,per_radiograph,roc,0.6269901578227448,0.6263969712458765,0.6275833443996132,0.0008292176561136792,,0.0,43428,11454
chexpert,biomedclip,random_forest,race-cls,demographic,one_per_patient,accuracy,0.5450323031255457,0.5448191265749244,0.5452454796761671,0.0002980002692876803,0.0003063169021588914,-0.7977275947863127,43428,11454
chexpert,biomedclip,random_forest,race-cls,demographic,one_per_patient,precision,0.2932922425795559,0.2883513889372495,0.2982330962218623,0.006906837133947994,0.010837242888194324,1.8259902044793441,43428,11454
chexpert,biomedclip,random_forest,race-cls,demographic,one_per_patient,recall,0.25206478940628635,0.2518694421081488,0.2522601367044239,0.0002730766929098776,0.0002346502497835918,-0.03978251161081969,43428,11454
chexpert,biomedclip,random_forest,race-cls,demographic,one_per_patient,f1,0.18110310538021673,0.18067545756963957,0.1815307531907939,0.0005978104174255714,0.0004482457913205036,-0.2937547701045373,43428,11454
